sep=;
Date;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades
2016-03-07;5328,730;5274,190;5314,120;;1;;0
2016-03-04;5334,020;5285,930;5315,770;;1;;0
2016-03-03;5312,920;5271,980;5293,660;;1;;0
2016-03-02;5355,190;5244,490;5276,200;;1;;0
2016-03-01;5302,980;5198,080;5302,980;;1;;0
2016-02-29;5220,330;5133,890;5219,280;;1;;0
2016-02-26;5231,190;5183,580;5212,010;;1;;0
2016-02-25;5188,850;5131,550;5171,880;;1;;0
2016-02-24;5193,380;5078,530;5095,650;;1;;0
2016-02-23;5262,270;5194,350;5194,380;;1;;0
2016-02-22;5265,840;5187,790;5265,840;;1;;0
2016-02-19;5193,030;5118,890;5132,080;;1;;0
2016-02-18;5206,560;5110,650;5175,270;;1;;0
2016-02-17;5130,180;4999,470;5128,180;;1;;0
2016-02-16;5055,660;4963,660;4977,370;;1;;0
2016-02-15;5014,880;4964,480;4996,370;;1;;0
2016-02-12;4860,260;4776,410;4857,470;;1;;0
2016-02-11;4920,890;4763,070;4778,010;;1;;0
2016-02-10;5014,360;4872,210;4945,200;;1;;0
2016-02-09;5004,230;4850,580;4904,970;;1;;0
2016-02-08;5189,180;4978,670;4985,230;;1;;0
2016-02-05;5231,600;5151,640;5161,370;;1;;0
2016-02-04;5244,360;5129,850;5176,870;;1;;0
2016-02-03;5286,000;5148,600;5185,100;;1;;0
2016-02-02;5364,020;5269,910;5284,130;;1;;0
2016-02-01;5437,180;5315,330;5352,090;;1;;0
2016-01-29;5424,910;5340,290;5419,880;;1;;0
2016-01-28;5421,340;5311,190;5329,990;;1;;0
2016-01-27;5389,110;5311,590;5378,300;;1;;0
2016-01-26;5367,640;5211,440;5367,640;;1;;0
2016-01-25;5336,300;5274,970;5291,500;;1;;0
2016-01-22;5319,870;5220,200;5300,060;;1;;0
2016-01-21;5160,590;5043,050;5151,850;;1;;0
2016-01-20;5143,040;5053,540;5065,500;;1;;0
2016-01-19;5260,600;5201,980;5222,550;;1;;0
2016-01-18;5213,050;5107,910;5128,670;;1;;0
2016-01-15;5318,360;5132,730;5155,440;;1;;0
2016-01-14;5379,990;5244,600;5310,690;;1;;0
2016-01-13;5517,970;5431,450;5441,920;;1;;0
2016-01-12;5439,830;5337,790;5403,290;;1;;0
2016-01-11;5396,170;5299,570;5348,510;;1;;0
2016-01-08;5398,180;5317,380;5320,470;;1;;0
2016-01-07;5332,750;5204,460;5312,500;;1;;0
2016-01-05;5494,910;5407,570;5437,290;;1;;0
2016-01-04;5508,230;5423,210;5433,280;;1;;0
2015-12-30;5606,260;5571,780;5582,310;;1;;0
2015-12-29;5606,100;5547,590;5606,100;;1;;0
2015-12-28;5571,140;5517,330;5530,600;;1;;0
2015-12-23;5564,230;5480,260;5564,230;;1;;0
2015-12-22;5482,130;5425,810;5449,470;;1;;0
2015-12-21;5522,050;5452,730;5452,730;;1;;0
2015-12-18;5537,660;5454,490;5476,270;;1;;0
2015-12-17;5605,830;5537,350;5548,630;;1;;0
2015-12-16;5525,660;5449,110;5499,430;;1;;0
2015-12-15;5462,690;5358,000;5459,930;;1;;0
2015-12-14;5441,950;5322,060;5327,350;;1;;0
2015-12-11;5535,650;5381,290;5397,130;;1;;0
2015-12-10;5568,860;5459,840;5545,680;;1;;0
2015-12-09;5545,560;5464,980;5479,300;;1;;0
2015-12-08;5637,690;5524,970;5537,940;;1;;0
2015-12-07;5699,030;5636,340;5646,340;;1;;0
2015-12-04;5629,150;5570,960;5612,370;;1;;0
2015-12-03;5792,380;5643,850;5646,420;;1;;0
2015-12-02;5776,420;5738,800;5758,620;;1;;0
2015-12-01;5756,140;5719,760;5727,070;;1;;0
2015-11-30;5737,870;5664,110;5725,900;;1;;0
2015-11-27;5685,430;5646,430;5685,430;;1;;0
2015-11-26;5693,720;5648,100;5688,290;;1;;0
2015-11-25;5658,300;5589,400;5649,510;;1;;0
2015-11-24;5667,290;5582,860;5595,090;;1;;0
2015-11-23;5692,280;5643,290;5692,280;;1;;0
2015-11-20;5673,390;5625,820;5666,180;;1;;0
2015-11-19;5679,850;5625,220;5632,620;;1;;0
2015-11-18;5642,170;5604,860;5630,790;;1;;0
2015-11-17;5613,740;5555,070;5609,970;;1;;0
2015-11-16;5524,670;5442,060;5514,590;;1;;0
2015-11-13;5523,180;5453,760;5478,590;;1;;0
2015-11-12;5607,920;5510,440;5534,150;;1;;0
2015-11-11;5596,780;5539,700;5589,140;;1;;0
2015-11-10;5568,570;5511,080;5524,770;;1;;0
2015-11-09;5621,820;5548,520;5551,920;;1;;0
2015-11-06;5622,430;5557,510;5604,960;;1;;0
2015-11-05;5610,970;5559,110;5573,840;;1;;0
2015-11-04;5611,850;5544,100;5582,030;;1;;0
2015-11-03;5529,620;5485,400;5529,620;;1;;0
2015-11-02;5488,930;5417,110;5485,150;;1;;0
2015-10-30;5444,450;5414,480;5438,560;;1;;0
2015-10-29;5432,820;5377,930;5409,800;;1;;0
2015-10-28;5369,520;5306,510;5368,790;;1;;0
2015-10-27;5404,600;5320,030;5320,260;;1;;0
2015-10-26;5413,540;5350,630;5391,650;;1;;0
2015-10-23;5407,580;5342,620;5391,530;;1;;0
2015-10-22;5358,830;5208,530;5355,850;;1;;0
2015-10-21;5291,040;5222,170;5273,450;;1;;0
2015-10-20;5304,050;5256,830;5278,730;;1;;0
2015-10-19;5282,660;5213,330;5271,010;;1;;0
2015-10-16;5265,500;5198,060;5213,080;;1;;0
2015-10-15;5236,030;5213,430;5235,350;;1;;0
2015-10-14;5220,190;5167,780;5186,040;;1;;0
2015-10-13;5242,720;5191,240;5203,890;;1;;0
2015-10-12;5336,680;5227,880;5244,680;;1;;0
2015-10-09;5281,770;5240,780;5247,930;;1;;0
2015-10-08;5232,430;5198,000;5215,670;;1;;0
2015-10-07;5286,070;5210,320;5221,460;;1;;0
2015-10-06;5232,590;5135,010;5214,350;;1;;0
2015-10-05;5148,730;5065,620;5148,730;;1;;0
2015-10-02;5033,300;4948,240;4997,720;;1;;0
2015-10-01;5022,800;4942,380;4956,800;;1;;0
2015-09-30;4977,920;4934,750;4963,550;;1;;0
2015-09-29;4908,940;4815,300;4892,880;;1;;0
2015-09-28;4984,150;4869,660;4872,050;;1;;0
2015-09-25;5002,400;4946,130;4984,090;;1;;0
2015-09-24;5010,280;4866,360;4876,840;;1;;0
2015-09-23;5044,930;4973,690;5004,010;;1;;0
2015-09-22;0,00;0,00;4992,550;;1;;0
2015-09-21;5164,650;5099,270;5153,010;;1;;0
2015-09-18;5177,580;5079,870;5106,380;;1;;0
2015-09-17;5201,780;5166,870;5190,820;;1;;0
2015-09-16;5206,200;5173,880;5193,660;;1;;0
2015-09-15;5157,420;5101,040;5145,890;;1;;0
2015-09-14;5229,310;5140,430;5140,430;;1;;0
2015-09-11;5237,650;5189,930;5194,720;;1;;0
2015-09-10;5279,120;5229,090;5230,210;;1;;0
2015-09-09;5322,870;5271,340;5278,820;;1;;0
2015-09-08;5196,810;5114,180;5185,170;;1;;0
2015-09-07;5139,690;5088,700;5101,270;;1;;0
2015-09-04;5151,430;5079,900;5089,920;;1;;0
2015-09-03;5212,190;5122,390;5196,170;;1;;0
2015-09-02;5100,010;5035,900;5077,890;;1;;0
2015-09-01;5140,350;5024,940;5049,520;;1;;0
2015-08-31;5201,280;5131,470;5167,660;;1;;0
2015-08-28;5233,040;5163,890;5214,690;;1;;0
2015-08-27;5221,170;5180,580;5214,910;;1;;0
2015-08-26;5176,120;5004,160;5080,370;;1;;0
2015-08-25;5139,880;4982,300;5128,300;;1;;0
2015-08-24;5064,800;4839,710;4923,070;;1;;0
2015-08-21;5293,330;5184,880;5184,880;;1;;0
2015-08-20;5420,130;5299,260;5307,720;;1;;0
2015-08-19;5526,620;5441,420;5444,390;;1;;0
2015-08-18;5557,310;5521,390;5545,940;;1;;0
2015-08-17;5582,900;5502,270;5546,940;;1;;0
2015-08-14;5574,650;5534,940;5545,580;;1;;0
2015-08-13;5569,270;5514,220;5546,620;;1;;0
2015-08-12;5544,040;5438,560;5451,790;;1;;0
2015-08-11;5673,960;5576,240;5592,810;;1;;0
2015-08-10;5673,340;5621,810;5673,340;;1;;0
2015-08-07;5676,040;5634,640;5634,640;;1;;0
2015-08-06;5706,640;5678,500;5683,160;;1;;0
2015-08-05;5692,470;5664,310;5682,330;;1;;0
2015-08-04;5674,370;5632,600;5666,350;;1;;0
2015-08-03;5653,640;5615,440;5651,770;;1;;0
2015-07-31;5632,040;5583,720;5627,090;;1;;0
2015-07-30;5642,170;5581,070;5614,250;;1;;0
2015-07-29;5550,540;5492,110;5547,030;;1;;0
2015-07-28;5522,500;5472,570;5511,110;;1;;0
2015-07-27;5544,330;5467,100;5470,720;;1;;0
2015-07-24;5607,880;5551,790;5555,120;;1;;0
2015-07-23;5606,550;5566,270;5568,500;;1;;0
2015-07-22;5595,590;5565,300;5567,270;;1;;0
2015-07-21;5749,710;5613,850;5623,000;;1;;0
2015-07-20;5768,710;5699,390;5752,250;;1;;0
2015-07-17;5716,940;5633,670;5682,490;;1;;0
2015-07-16;5676,430;5610,990;5661,330;;1;;0
2015-07-15;5609,050;5584,480;5594,960;;1;;0
2015-07-14;5604,810;5538,530;5602,750;;1;;0
2015-07-13;5564,500;5505,470;5564,500;;1;;0
2015-07-10;5469,390;5429,620;5469,390;;1;;0
2015-07-09;5358,600;5243,640;5357,120;;1;;0
2015-07-08;5257,990;5166,090;5224,210;;1;;0
2015-07-07;5303,720;5190,950;5190,950;;1;;0
2015-07-06;5335,430;5291,120;5294,400;;1;;0
2015-07-03;5407,690;5355,880;5378,520;;1;;0
2015-07-02;5450,760;5400,580;5403,720;;1;;0
2015-07-01;5480,590;5395,840;5447,680;;1;;0
2015-06-30;5459,830;5386,210;5392,740;;1;;0
2015-06-29;5518,150;5398,850;5466,510;;1;;0
2015-06-26;5612,920;5544,490;5604,330;;1;;0
2015-06-25;5622,950;5561,590;5578,010;;1;;0
2015-06-24;5616,020;5569,370;5585,170;;1;;0
2015-06-23;5609,110;5574,400;5598,610;;1;;0
2015-06-22;5552,550;5487,280;5552,550;;1;;0
2015-06-18;5417,840;5311,630;5415,650;;1;;0
2015-06-17;5451,740;5364,230;5382,930;;1;;0
2015-06-16;5437,240;5308,770;5433,210;;1;;0
2015-06-15;5417,170;5372,670;5382,150;;1;;0
2015-06-12;5515,060;5429,190;5455,710;;1;;0
2015-06-11;5554,340;5492,200;5524,240;;1;;0
2015-06-10;5499,890;5412,990;5498,610;;1;;0
2015-06-09;5438,150;5358,550;5432,390;;1;;0
2015-06-08;5524,080;5447,520;5450,220;;1;;0
2015-06-05;5559,530;5510,360;5515,870;;1;;0
2015-06-04;5623,750;5553,460;5585,280;;1;;0
2015-06-03;5668,730;5626,620;5638,030;;1;;0
2015-06-02;5660,380;5607,960;5632,470;;1;;0
2015-06-01;5656,880;5603,800;5618,910;;1;;0
2015-05-29;5677,850;5599,390;5599,390;;1;;0
2015-05-28;5698,820;5646,410;5669,810;;1;;0
2015-05-27;5709,930;5651,520;5705,030;;1;;0
2015-05-26;5710,690;5652,750;5657,620;;1;;0
2015-05-25;5737,300;5686,420;5694,850;;1;;0
2015-05-22;5771,220;5742,780;5744,760;;1;;0
2015-05-21;5756,150;5706,660;5755,910;;1;;0
2015-05-20;5722,430;5659,760;5722,140;;1;;0
2015-05-19;5673,420;5608,930;5673,280;;1;;0
2015-05-18;5612,570;5545,760;5577,220;;1;;0
2015-05-15;5628,900;5582,030;5590,350;;1;;0
2015-05-13;5598,790;5533,540;5566,210;;1;;0
2015-05-12;5586,910;5499,910;5521,520;;1;;0
2015-05-11;5649,260;5606,750;5608,220;;1;;0
2015-05-08;5619,580;5531,160;5614,180;;1;;0
2015-05-07;5501,120;5361,770;5490,560;;1;;0
2015-05-06;5516,790;5431,120;5443,080;;1;;0
2015-05-05;5612,280;5465,250;5465,250;;1;;0
2015-05-04;5608,520;5519,640;5585,440;;1;;0
2015-04-30;5569,080;5492,040;5548,980;;1;;0
2015-04-29;5779,010;5602,000;5613,680;;1;;0
2015-04-28;5876,010;5758,680;5760,670;;1;;0
2015-04-27;5889,480;5835,290;5886,220;;1;;0
2015-04-24;5871,750;5842,900;5868,070;;1;;0
2015-04-23;5910,160;5799,170;5826,680;;1;;0
2015-04-22;6023,840;5869,290;5895,150;;1;;0
2015-04-21;5994,740;5931,590;5982,790;;1;;0
2015-04-20;5932,440;5887,660;5905,890;;1;;0
2015-04-17;6000,140;5890,900;5890,900;;1;;0
2015-04-16;6051,040;6000,160;6008,460;;1;;0
2015-04-15;6073,490;6028,240;6029,990;;1;;0
2015-04-14;6031,480;5972,710;6022,730;;1;;0
2015-04-13;6056,460;6014,700;6047,120;;1;;0
2015-04-10;6014,170;5932,650;6013,590;;1;;0
2015-04-09;5935,470;5908,950;5935,470;;1;;0
2015-04-08;5920,330;5893,970;5906,880;;1;;0
2015-04-07;5907,140;5847,630;5900,340;;1;;0
2015-04-02;5826,180;5787,710;5826,180;;1;;0
2015-04-01;5834,560;5735,920;5813,250;;1;;0
2015-03-31;5904,380;5820,020;5832,520;;1;;0
2015-03-30;5894,400;5832,850;5891,350;;1;;0
2015-03-27;5892,180;5828,580;5836,790;;1;;0
2015-03-26;5915,460;5825,130;5878,330;;1;;0
2015-03-25;6002,710;5947,240;5955,500;;1;;0
2015-03-24;5995,140;5947,880;5992,820;;1;;0
2015-03-23;5986,430;5946,790;5968,450;;1;;0
2015-03-20;5983,680;5937,430;5980,900;;1;;0
2015-03-19;5952,650;5913,630;5950,990;;1;;0
2015-03-18;5915,250;5875,560;5907,780;;1;;0
2015-03-17;5909,380;5849,010;5886,480;;1;;0
2015-03-16;5898,800;5861,830;5896,860;;1;;0
2015-03-13;5885,790;5859,330;5862,640;;1;;0
2015-03-12;5897,380;5852,130;5865,370;;1;;0
2015-03-11;5869,550;5794,280;5865,530;;1;;0
2015-03-10;5834,930;5770,480;5786,790;;1;;0
2015-03-09;5818,970;5762,050;5816,190;;1;;0
2015-03-06;5821,370;5781,260;5809,790;;1;;0
2015-03-05;5791,870;5730,440;5783,390;;1;;0
2015-03-04;5746,110;5686,890;5725,140;;1;;0
2015-03-03;5812,360;5729,590;5737,460;;1;;0
2015-03-02;5810,380;5762,460;5779,860;;1;;0
2015-02-27;5768,110;5732,150;5768,050;;1;;0
2015-02-26;5769,380;5746,780;5769,380;;1;;0
2015-02-25;5764,240;5742,380;5752,600;;1;;0
2015-02-24;5759,190;5689,290;5754,450;;1;;0
2015-02-23;5711,020;5673,480;5711,020;;1;;0
2015-02-20;5685,280;5651,010;5675,810;;1;;0
2015-02-19;5673,240;5638,200;5664,010;;1;;0
2015-02-18;5666,550;5643,010;5666,550;;1;;0
2015-02-17;5626,580;5577,510;5626,580;;1;;0
2015-02-16;5633,170;5607,700;5624,530;;1;;0
2015-02-13;5642,580;5602,850;5634,270;;1;;0
2015-02-12;5606,410;5545,930;5593,520;;1;;0
2015-02-11;5561,170;5535,510;5542,290;;1;;0
2015-02-10;5560,590;5512,650;5550,560;;1;;0
2015-02-09;5564,710;5503,120;5519,300;;1;;0
2015-02-06;5599,230;5547,070;5592,370;;1;;0
2015-02-05;5593,050;5481,040;5593,050;;1;;0
2015-02-04;5524,490;5460,310;5490,630;;1;;0
2015-02-03;5507,420;5451,440;5488,930;;1;;0
2015-02-02;5462,570;5390,170;5417,110;;1;;0
2015-01-30;5486,100;5420,290;5460,940;;1;;0
2015-01-29;5485,530;5428,750;5444,680;;1;;0
2015-01-28;5542,390;5470,380;5520,740;;1;;0
2015-01-27;5560,800;5435,200;5457,550;;1;;0
2015-01-26;5553,810;5428,910;5553,810;;1;;0
2015-01-23;5488,210;5392,420;5487,480;;1;;0
2015-01-22;5368,620;5274,060;5364,350;;1;;0
2015-01-21;5266,200;5192,540;5266,060;;1;;0
2015-01-20;5248,340;5196,750;5209,430;;1;;0
2015-01-19;5202,100;5083,670;5194,010;;1;;0
2015-01-16;5103,610;5005,850;5103,510;;1;;0
2015-01-15;5025,960;4920,890;5021,700;;1;;0
2015-01-14;5016,140;4950,300;4963,680;;1;;0
2015-01-13;5050,640;4980,560;5033,030;;1;;0
2015-01-12;5023,130;4961,340;4990,540;;1;;0
2015-01-09;5034,120;4971,080;4983,510;;1;;0
2015-01-08;5008,420;4956,350;5006,990;;1;;0
2015-01-07;4966,720;4906,390;4921,140;;1;;0
2015-01-05;5065,290;4953,130;4953,130;;1;;0
2015-01-02;5061,890;5014,030;5040,390;;1;;0
2014-12-30;5033,660;4994,260;4996,510;;1;;0
2014-12-29;5063,810;5018,650;5048,270;;1;;0
2014-12-23;5054,030;5001,870;5054,030;;1;;0
2014-12-22;5026,400;4993,620;5000,430;;1;;0
2014-12-19;5016,090;4942,310;4973,640;;1;;0
2014-12-18;4983,250;4918,500;4979,890;;1;;0
2014-12-17;4861,260;4794,000;4859,750;;1;;0
2014-12-16;4848,180;4716,030;4848,180;;1;;0
2014-12-15;4952,050;4810,370;4810,370;;1;;0
2014-12-12;5000,520;4916,010;4916,010;;1;;0
2014-12-11;5043,050;5003,720;5022,160;;1;;0
2014-12-10;5071,490;5024,710;5030,040;;1;;0
2014-12-09;5100,120;5036,100;5042,650;;1;;0
2014-12-08;5144,730;5121,130;5130,770;;1;;0
2014-12-05;5150,890;5111,180;5150,890;;1;413707557,237;0
2014-12-04;5128,870;5077,960;5082,440;;1;557032083,501;0
2014-12-03;5100,210;5072,790;5100,210;;1;439437070,2;0
2014-12-02;5110,180;5069,020;5084,650;;1;446760474,71;0
2014-12-01;5082,030;5037,250;5079,850;;1;382501597,392;0
2014-11-28;5136,720;5076,040;5085,040;;1;564701960,037;0
2014-11-27;5143,810;5114,600;5134,900;;1;1230239955,506;0
2014-11-26;5154,260;5109,570;5121,310;;1;378612325,875;0
2014-11-25;5127,530;5096,460;5113,570;;1;535759370,793;0
2014-11-24;5106,360;5033,070;5099,680;;1;490345381,07;0
2014-11-21;5042,400;4927,170;5035,000;;1;657826750,18;0
2014-11-20;4925,270;4902,970;4924,260;;1;358173919,245;0
2014-11-19;4935,860;4905,730;4918,460;;1;475917643,591;0
2014-11-18;4927,330;4874,460;4927,330;;1;425159881,881;0
2014-11-17;4876,990;4845,550;4876,990;;1;365269992,531;0
2014-11-14;4908,950;4858,570;4877,540;;1;549643148,032;0
2014-11-13;4923,350;4868,750;4895,000;;1;432216406,448;0
2014-11-12;4917,050;4850,960;4853,100;;1;368889505,115;0
2014-11-11;4923,820;4898,390;4917,520;;1;294291056,3;0
2014-11-10;4894,140;4850,640;4894,140;;1;350409500,85;0
2014-11-07;4917,020;4830,430;4852,400;;1;449079913,122;0
2014-11-06;4933,940;4880,390;4906,490;;1;521010376,672;0
2014-11-05;4906,180;4849,230;4906,120;;1;439029318,121;0
2014-11-04;4886,050;4837,910;4840,760;;1;467679734,964;0
2014-11-03;4919,390;4867,820;4875,830;;1;431752132,297;0
2014-10-31;4912,130;4855,920;4906,910;;1;680792920,449;0
2014-10-30;4844,370;4777,910;4836,470;;1;473600928,837;0
2014-10-29;4848,410;4811,600;4820,050;;1;406983445,332;0
2014-10-28;4825,000;4777,480;4817,950;;1;474921460,795;0
2014-10-27;4806,890;4725,880;4745,540;;1;442353628,972;0
2014-10-24;4788,860;4746,400;4756,780;;1;406928547,633;0
2014-10-23;4819,450;4761,600;4796,040;;1;880417066,101;0
2014-10-22;4761,810;4700,460;4758,800;;1;558191542,892;0
2014-10-21;4707,610;4611,000;4707,610;;1;515077290,827;0
2014-10-20;4648,640;4585,500;4617,410;;1;406597738,374;0
2014-10-17;4643,030;4508,070;4641,940;;1;614969996,166;0
2014-10-16;4556,400;4408,560;4497,260;;1;708541712,598;0
2014-10-15;4642,190;4494,610;4507,160;;1;626567961,282;0
2014-10-14;4642,690;4574,400;4637,270;;1;437576423,933;0
2014-10-13;4654,320;4587,060;4615,350;;1;440294360,753;0
2014-10-10;4663,390;4590,340;4623,250;;1;526979362,162;0
2014-10-09;4783,840;4686,650;4697,450;;1;527750670,235;0
2014-10-08;4761,050;4701,910;4708,530;;1;493485528,06;0
2014-10-07;4858,100;4772,180;4772,180;;1;492267414,125;0
2014-10-06;4876,040;4844,190;4857,500;;1;560462132,659;0
2014-10-03;4828,070;4795,330;4815,480;;1;366508112,997;0
2014-10-02;4848,960;4769,540;4769,540;;1;532080238,617;0
2014-10-01;4925,330;4848,520;4848,520;;1;450266629,356;0
2014-09-30;4918,850;4875,060;4916,010;;1;420796013,255;0
2014-09-29;4926,620;4869,640;4890,650;;1;331881938,539;0
2014-09-26;4925,620;4891,230;4914,140;;1;420771351,827;0
2014-09-25;4980,120;4907,640;4910,610;;1;489093684,22;0
2014-09-24;4932,660;4898,460;4932,660;;1;418948599,986;0
2014-09-23;4981,810;4918,950;4918,950;;1;476449687,576;0
2014-09-22;4990,060;4953,320;4969,490;;1;447860578,071;0
2014-09-19;4973,080;4949,340;4971,610;;1;3010749968,246;0
2014-09-18;4928,980;4914,420;4923,190;;1;364992297,413;0
2014-09-17;4918,860;4904,260;4908,650;;1;350091526,612;0
2014-09-16;4904,250;4862,310;4875,970;;1;342416070,361;0
2014-09-15;4912,990;4890,040;4903,480;;1;379967034,942;0
2014-09-12;4932,980;4907,520;4908,280;;1;387608383,591;0
2014-09-11;4959,060;4910,360;4917,090;;1;318028160,489;0
2014-09-10;4949,640;4919,200;4933,330;;1;348819897,976;0
2014-09-09;5019,330;4965,460;4969,470;;1;358191835,369;0
2014-09-08;5010,350;4986,620;5006,090;;1;287910892,885;0
2014-09-05;5017,110;4990,000;5000,800;;1;382848305,608;0
2014-09-04;5012,930;4951,850;5012,930;;1;457488335,591;0
2014-09-03;4978,060;4926,160;4967,020;;1;477780859,413;0
2014-09-02;4935,550;4907,810;4927,190;;1;350814126,927;0
2014-09-01;4920,060;4889,660;4905,060;;1;294489505,186;0
2014-08-29;4916,950;4886,850;4916,950;;1;533910639,667;0
2014-08-28;4957,710;4882,660;4887,770;;1;458726584,92;0
2014-08-27;4959,980;4941,560;4959,330;;1;321149234,209;0
2014-08-26;4942,930;4911,010;4942,930;;1;309590166,716;0
2014-08-25;4935,770;4910,660;4927,160;;1;233934886,939;0
2014-08-22;4930,400;4888,250;4901,810;;1;335480926,214;0
2014-08-21;4929,700;4882,140;4929,700;;1;382379241,632;0
2014-08-20;4893,850;4870,560;4890,800;;1;449222356,414;0
2014-08-19;4871,850;4833,770;4871,010;;1;354598049,855;0
2014-08-18;4814,250;4795,930;4814,250;;1;227199646,594;0
2014-08-15;4807,900;4769,300;4769,300;;1;296191997,276;0
2014-08-14;4791,540;4756,290;4779,640;;1;340340824,411;0
2014-08-13;4795,980;4763,670;4778,080;;1;320585207,35;0
2014-08-12;4786,270;4758,960;4768,380;;1;312221949,983;0
2014-08-11;4773,310;4722,950;4767,190;;1;342259649,039;0
2014-08-08;4714,750;4675,030;4688,480;;1;455678922,995;0
2014-08-07;4787,920;4758,370;4761,540;;1;402121673,014;0
2014-08-06;4821,960;4764,900;4778,510;;1;456176481,071;0
2014-08-05;4874,140;4845,250;4845,250;;1;454308641,829;0
2014-08-04;4880,920;4851,000;4857,280;;1;326164592,405;0
2014-08-01;4898,190;4829,650;4841,120;;1;442914621,675;0
2014-07-31;4948,990;4892,830;4895,240;;1;514545912,599;0
2014-07-30;4972,010;4936,220;4947,060;;1;303023045,721;0
2014-07-29;4993,100;4958,930;4970,990;;1;326345246,564;0
2014-07-28;5012,210;4960,590;4970,140;;1;315285397,734;0
2014-07-25;5025,070;4988,520;4996,500;;1;369399007,204;0
2014-07-24;5034,540;4993,570;5007,230;;1;663943728,065;0
2014-07-23;4984,440;4956,290;4981,160;;1;388576190,322;0
2014-07-22;4986,210;4941,860;4952,230;;1;353539447,167;0
2014-07-21;4957,230;4930,500;4949,070;;1;355253277,568;0
2014-07-18;4944,450;4909,550;4930,840;;1;414079906,355;0
2014-07-17;4950,820;4922,790;4926,080;;1;338648131,495;0
2014-07-16;4946,470;4887,070;4946,470;;1;327421976,341;0
2014-07-15;4926,070;4876,840;4882,420;;1;315519977,139;0
2014-07-14;4914,700;4850,070;4909,460;;1;230290761,418;0
2014-07-11;4866,280;4831,280;4838,550;;1;262587077,42;0
2014-07-10;4905,140;4830,600;4845,050;;1;338506495,097;0
2014-07-09;4905,370;4880,930;4892,460;;1;273961612,717;0
2014-07-08;4963,680;4882,180;4884,830;;1;338733985,902;0
2014-07-07;4983,140;4941,530;4945,650;;1;239060512,531;0
2014-07-04;5010,570;4978,410;4979,100;;1;232289474,316;0
2014-07-03;5012,510;4957,400;5012,510;;1;349720821,814;0
2014-07-02;4959,390;4939,760;4952,960;;1;300467163,716;0
2014-07-01;4937,880;4910,620;4937,880;;1;319585963,599;0
2014-06-30;4946,450;4898,890;4906,870;;1;333451021,834;0
2014-06-27;4940,380;4913,170;4933,010;;1;270236510,866;0
2014-06-26;4952,460;4920,560;4936,470;;1;301642802,158;0
2014-06-25;4965,240;4897,140;4918,640;;1;415270030,963;0
2014-06-24;5043,030;4984,750;4984,750;;1;405041294,134;0
2014-06-23;5054,290;5009,910;5037,860;;1;408293443,058;0
2014-06-19;5042,070;5013,650;5020,370;;1;650812253,943;0
2014-06-18;5008,920;4969,030;5002,060;;1;433925471,136;0
2014-06-17;5016,120;4983,670;5006,830;;1;380247240,278;0
2014-06-16;5006,240;4978,610;4990,820;;1;291332874,623;0
2014-06-13;5021,310;4977,450;5009,390;;1;306912050,72;0
2014-06-12;5029,570;5005,910;5022,060;;1;390095539,181;0
2014-06-11;5048,550;5008,670;5012,680;;1;308187508,236;0
2014-06-10;5044,190;5029,300;5039,220;;1;338696755,095;0
2014-06-09;5042,000;5021,100;5038,930;;1;245429720,931;0
2014-06-06;5026,920;4994,120;5025,840;;1;319363960,857;0
2014-06-05;5004,690;4948,880;4981,990;;1;427694862,161;0
2014-06-04;4957,930;4930,300;4957,060;;1;353282405,416;0
2014-06-03;4979,880;4949,850;4950,200;;1;326969587,639;0
2014-06-02;4987,270;4964,190;4984,700;;1;437832000,631;0
2014-05-30;4966,400;4937,850;4947,990;;1;616292517,938;0
2014-05-28;4959,050;4918,450;4933,930;;1;395077065,273;0
2014-05-27;4962,150;4944,510;4954,160;;1;397737146,692;0
2014-05-26;4960,760;4937,870;4957,440;;1;211891796,465;0
2014-05-23;4934,990;4900,150;4934,520;;1;307941702,514;0
2014-05-22;4931,820;4907,060;4917,080;;1;416660138,753;0
2014-05-21;4892,490;4850,620;4892,490;;1;454917615,249;0
2014-05-20;4884,910;4836,580;4866,400;;1;388912574,968;0
2014-05-19;4835,510;4791,930;4832,000;;1;301600986,64;0
2014-05-16;4831,630;4793,100;4805,590;;1;439358359,651;0
2014-05-15;4874,740;4811,870;4832,810;;1;433758053,828;0
2014-05-14;4901,810;4871,350;4878,560;;1;361063604,508;0
2014-05-13;4897,920;4862,820;4897,180;;1;431049580,814;0
2014-05-12;4843,900;4816,820;4843,900;;1;346019491,662;0
2014-05-09;4821,790;4787,740;4810,410;;1;340477870,262;0
2014-05-08;4816,630;4772,800;4816,130;;1;426885613,874;0
2014-05-07;4771,920;4739,270;4762,600;;1;415976169,806;0
2014-05-06;4773,650;4739,020;4749,660;;1;361365343,456;0
2014-05-05;4778,600;4722,840;4757,460;;1;285858868,035;0
2014-05-02;4781,940;4754,620;4767,990;;1;382221013,587;0
2014-04-30;4774,360;4738,360;4761,780;;1;440282662,209;0
2014-04-29;4793,410;4731,200;4759,550;;1;777800963,231;0
2014-04-28;4724,200;4678,610;4680,760;;1;367649694,179;0
2014-04-25;4731,300;4696,650;4700,960;;1;460500490,915;0
2014-04-24;4788,810;4727,160;4758,750;;1;487471925,826;0
2014-04-23;4765,400;4744,810;4758,850;;1;453555171,079;0
